id,activitydate,totalsteps,totaldistance,trackerdistance,loggedactivitiesdistance,veryactivedistance,moderatelyactivedistance,lightactivedistance,sedentaryactivedistance,veryactiveminutes,fairlyactiveminutes,lightlyactiveminutes,sedentaryminutes,calories,steptotal
2022484408,2016-04-26,10119.0,7.19000005722046,7.19000005722046,0.0,1.42999994754791,0.660000026226044,5.1100001335144,0.0,55,24,275.0,1086.0,2793.0,10119.0
2022484408,2016-04-27,10159.0,7.13000011444092,7.13000011444092,0.0,1.03999996185303,0.970000028610229,5.11999988555908,0.0,19,20,282.0,1119.0,2463.0,10159.0
2022484408,2016-04-28,10140.0,7.11999988555908,7.11999988555908,0.0,0.409999996423721,1.33000004291534,5.3899998664856,0.0,6,20,291.0,1123.0,2296.0,10140.0
2022484408,2016-04-29,10245.0,7.19000005722046,7.19000005722046,0.0,0.479999989271164,1.21000003814697,5.5,0.0,21,40,281.0,1098.0,2611.0,10245.0
2022484408,2016-04-30,18387.0,12.9099998474121,12.9099998474121,0.0,0.939999997615814,1.39999997615814,8.266100368499757,0.0,13,23,361.0,1043.0,2732.0,18387.0
2022484408,2016-05-01,10538.0,7.40000009536743,7.40000009536743,0.0,1.94000005722046,0.959999978542328,4.5,0.0,25,28,245.0,1142.0,2380.0,10538.0
2022484408,2016-05-02,10379.0,7.28999996185303,7.28999996185303,0.0,2.60999989509583,0.340000003576279,4.32999992370605,0.0,36,8,277.0,1119.0,2473.0,10379.0
2022484408,2016-05-03,12183.0,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465,4.28000020980835,0.0,72,14,250.0,1104.0,2752.0,12183.0
2022484408,2016-05-04,11768.0,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36,27,272.0,1105.0,2649.0,11768.0
2022484408,2016-05-05,11895.0,8.35000038146973,8.35000038146973,0.0,2.78999996185303,0.860000014305115,4.69999980926514,0.0,55,20,253.0,1112.0,2609.0,11895.0
2022484408,2016-05-06,10227.0,7.17999982833862,7.17999982833862,0.0,1.87000000476837,0.670000016689301,4.6399998664856,0.0,24,17,295.0,1104.0,2498.0,10227.0
2022484408,2016-05-07,6708.0,4.71000003814697,4.71000003814697,0.0,1.61000001430511,0.0799999982118607,3.01999998092651,0.0,20,2,149.0,1269.0,1995.0,6708.0
2022484408,2016-05-08,3292.0,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,135.0,1305.0,1848.0,3292.0
2022484408,2016-05-09,13379.0,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.6399998664856,0.0,35,47,297.0,1061.0,2709.0,13379.0
2022484408,2016-05-10,12798.0,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57,28,271.0,1084.0,2797.0,12798.0
2022484408,2016-05-11,13272.0,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.14999997615814,3.99000000953674,0.0,58,25,224.0,1133.0,2544.0,13272.0
2022484408,2016-05-12,9117.0,6.40999984741211,6.40999984741211,0.0,1.27999997138977,0.670000016689301,4.44000005722046,0.0,16,16,236.0,728.0,1853.0,9117.0
2026352035,2016-04-12,4414.0,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181.0,706.0,1459.0,4414.0
2026352035,2016-04-13,4993.0,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,238.0,663.0,1521.0,4993.0
2026352035,2016-04-14,3335.0,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197.0,653.0,1431.0,3335.0
2026352035,2016-04-15,3821.0,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188.0,687.0,1444.0,3821.0
2026352035,2016-04-16,2547.0,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150.0,728.0,1373.0,2547.0
2026352035,2016-04-17,838.0,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60.0,1053.0,1214.0,838.0
2026352035,2016-04-18,3325.0,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182.0,1062.0,1419.0,3325.0
2026352035,2016-04-19,2424.0,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141.0,785.0,1356.0,2424.0
2026352035,2016-04-20,7222.0,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327.0,623.0,1667.0,7222.0
2026352035,2016-04-21,2467.0,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153.0,749.0,1370.0,2467.0
2026352035,2016-04-22,2915.0,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162.0,712.0,1399.0,2915.0
2026352035,2016-04-23,12357.0,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432.0,458.0,1916.0,12357.0
2026352035,2016-04-24,3490.0,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164.0,704.0,1401.0,3490.0
2026352035,2016-04-25,6017.0,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260.0,821.0,1576.0,6017.0
2026352035,2016-04-26,5933.0,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,288.0,1018.0,1595.0,5933.0
2026352035,2016-04-27,6088.0,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286.0,586.0,1593.0,6088.0
2026352035,2016-04-28,6375.0,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331.0,626.0,1649.0,6375.0
2026352035,2016-04-29,7604.0,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352.0,492.0,1692.0,7604.0
2026352035,2016-04-30,4729.0,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233.0,594.0,1506.0,4729.0
2026352035,2016-05-01,3609.0,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191.0,716.0,1447.0,3609.0
2026352035,2016-05-02,7018.0,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355.0,716.0,1690.0,7018.0
2026352035,2016-05-03,5992.0,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304.0,981.0,1604.0,5992.0
2026352035,2016-05-04,6564.0,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345.0,530.0,1658.0,6564.0
2026352035,2016-05-05,12167.0,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,436.2700000000001,479.0,1926.0,12167.0
2026352035,2016-05-06,8198.0,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383.0,511.0,1736.0,8198.0
2026352035,2016-05-07,4193.0,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229.0,665.0,1491.0,4193.0
2026352035,2016-05-08,5528.0,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258.0,610.0,1555.0,5528.0
2026352035,2016-05-09,10685.0,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401.0,543.0,1869.0,10685.0
2026352035,2016-05-10,254.0,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17.0,1002.0,1141.0,254.0
2026352035,2016-05-11,8580.0,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330.0,569.0,1698.0,8580.0
2026352035,2016-05-12,8891.0,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343.0,330.0,1364.0,8891.0
2320127002,2016-04-12,10725.0,7.48999977111816,7.48999977111816,0.0,1.16999995708466,0.310000002384186,6.01000022888184,0.0,13,9,306.0,1112.0,2124.0,10725.0
2320127002,2016-04-13,7275.0,4.90000009536743,4.90000009536743,0.0,0.0,0.0,4.90000009536743,0.0,0,0,335.0,1105.0,2003.0,7275.0
2320127002,2016-04-14,3973.0,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,191.0,1249.0,1696.0,3973.0
2320127002,2016-04-15,5205.0,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,245.0,1195.0,1801.0,5205.0
2320127002,2016-04-16,5057.0,3.41000008583069,3.41000008583069,0.0,0.0,0.0,3.40000009536743,0.0,0,0,195.0,1245.0,1724.0,5057.0
2320127002,2016-04-17,6198.0,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,249.0,1191.0,1852.0,6198.0
2320127002,2016-04-18,6559.0,4.42000007629395,4.42000007629395,0.0,0.0,0.259999990463257,4.1399998664856,0.0,0,7,260.0,1173.0,1905.0,6559.0
2320127002,2016-04-19,5997.0,4.03999996185303,4.03999996185303,0.0,0.0,0.379999995231628,3.66000008583069,0.0,0,11,228.0,1201.0,1811.0,5997.0
2320127002,2016-04-20,7192.0,4.84999990463257,4.84999990463257,0.0,0.0,0.490000009536743,4.34000015258789,0.0,0,11,283.0,1146.0,1922.0,7192.0
2320127002,2016-04-21,3404.0,2.28999996185303,2.28999996185303,0.0,0.0599999986588955,0.419999986886978,1.80999994277954,0.0,1,10,127.0,1302.0,1610.0,3404.0
2320127002,2016-04-22,5583.0,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,266.0,1174.0,1851.0,5583.0
2320127002,2016-04-23,5079.0,3.42000007629395,3.42000007629395,0.0,0.0,0.0,3.42000007629395,0.0,0,0,242.0,1129.0,1804.0,5079.0
2320127002,2016-04-24,4165.0,2.80999994277954,2.80999994277954,0.0,0.0,0.0,2.79999995231628,0.0,0,0,204.0,1236.0,1725.0,4165.0
2320127002,2016-04-25,3588.0,2.42000007629395,2.42000007629395,0.0,0.230000004172325,0.200000002980232,1.99000000953674,0.0,3,5,152.0,1280.0,1654.0,3588.0
2320127002,2016-04-26,3409.0,2.29999995231628,2.29999995231628,0.0,0.0,0.0,2.29999995231628,0.0,0,0,147.0,1293.0,1632.0,3409.0
2320127002,2016-04-27,1715.0,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,82.0,1358.0,1481.0,1715.0
2320127002,2016-04-28,1532.0,1.02999997138977,1.02999997138977,0.0,0.0,0.0,1.02999997138977,0.0,0,0,76.0,1364.0,1473.0,1532.0
2320127002,2016-04-29,924.0,0.620000004768372,0.620000004768372,0.0,0.0,0.0,0.620000004768372,0.0,0,0,45.0,1395.0,1410.0,924.0
2320127002,2016-04-30,4571.0,3.07999992370605,3.07999992370605,0.0,0.0,0.0,3.0699999332428,0.0,0,0,234.0,1206.0,1779.0,4571.0
2320127002,2016-05-01,772.0,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,40.0,1400.0,1403.0,772.0
2320127002,2016-05-02,3634.0,2.45000004768372,2.45000004768372,0.0,0.360000014305115,0.209999993443489,1.87999999523163,0.0,5,6,123.0,1306.0,1613.0,3634.0
2320127002,2016-05-03,7443.0,5.01999998092651,5.01999998092651,0.0,1.49000000953674,0.370000004768372,3.16000008583069,0.0,20,10,206.0,1204.0,1878.0,7443.0
2320127002,2016-05-04,1201.0,0.810000002384186,0.810000002384186,0.0,0.0,0.0,0.810000002384186,0.0,0,0,52.0,1388.0,1426.0,1201.0
2320127002,2016-05-05,5202.0,3.50999999046326,3.50999999046326,0.0,0.0,0.389999985694885,3.10999989509583,0.0,0,11,223.0,1206.0,1780.0,5202.0
2320127002,2016-05-06,4878.0,3.28999996185303,3.28999996185303,0.0,0.0,0.0,3.28999996185303,0.0,0,0,204.0,1236.0,1742.0,4878.0
2320127002,2016-05-07,7379.0,4.96999979019165,4.96999979019165,0.0,0.0,0.0,4.96999979019165,0.0,0,0,319.0,1121.0,1972.0,7379.0
2320127002,2016-05-08,5161.0,3.48000001907349,3.48000001907349,0.0,0.0,0.0,3.47000002861023,0.0,0,0,247.0,1193.0,1821.0,5161.0
2320127002,2016-05-09,3090.0,2.07999992370605,2.07999992370605,0.0,0.0,0.0,2.07999992370605,0.0,0,0,145.0,1295.0,1630.0,3090.0
2320127002,2016-05-10,6227.0,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.19999980926514,0.0,0,0,290.0,1150.0,1899.0,6227.0
2320127002,2016-05-11,6424.0,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32999992370605,0.0,0,0,300.0,1140.0,1903.0,6424.0
2320127002,2016-05-12,2661.0,1.78999996185303,1.78999996185303,0.0,0.0,0.0,1.78999996185303,0.0,0,0,128.0,830.0,1125.0,2661.0
2347167796,2016-04-12,10113.0,6.82999992370605,6.82999992370605,0.0,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320.0,964.0,2344.0,10113.0
2347167796,2016-04-13,10352.0,7.01000022888184,7.01000022888184,0.0,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19,32,195.0,676.0,2038.0,10352.0
2347167796,2016-04-14,10129.0,6.69999980926514,6.69999980926514,0.0,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1,48,206.0,705.0,2010.0,10129.0
2347167796,2016-04-15,10465.0,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284.0,720.0,2133.0,10465.0
2347167796,2016-04-16,21909.390000000003,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268.0,968.0,2670.0,21909.390000000003
2347167796,2016-04-17,5472.0,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249.0,508.0,1882.0,5472.0
2347167796,2016-04-18,8247.0,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206.0,678.0,1944.0,8247.0
2347167796,2016-04-19,6711.0,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382.0,648.0,2346.0,6711.0
2347167796,2016-04-20,10999.0,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269.0,1011.0,2198.0,10999.0
2347167796,2016-04-21,10080.0,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208.0,761.0,2048.0,10080.0
2347167796,2016-04-22,7804.0,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206.0,781.0,1946.0,7804.0
2347167796,2016-04-23,16901.0,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360.0,591.0,2629.0,16901.0
2347167796,2016-04-24,9471.0,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360.0,584.0,2187.0,9471.0
2347167796,2016-04-25,9482.0,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277.0,653.0,2095.0,9482.0
2347167796,2016-04-26,5980.0,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227.0,732.0,1861.0,5980.0
2347167796,2016-04-27,11423.0,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295.0,623.0,2194.0,11423.0
2347167796,2016-04-28,5439.0,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0,0,229.0,764.0,1854.0,5439.0
2347167796,2016-04-29,42.0,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4.0,247.24,694.6400000000001,42.0
2873212765,2016-04-12,8796.0,5.90999984741211,5.90999984741211,0.0,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356.0,1061.0,1982.0,8796.0
2873212765,2016-04-13,7618.0,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404.0,1028.0,2004.0,7618.0
2873212765,2016-04-14,7910.0,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,331.0,1109.0,1893.0,7910.0
2873212765,2016-04-15,8482.0,5.69999980926514,5.69999980926514,0.0,0.0,0.0,5.69000005722046,0.0099999997764825,0,0,436.2700000000001,992.0,2063.0,8482.0
2873212765,2016-04-16,9685.0,6.65000009536743,6.65000009536743,0.0,3.10999989509583,0.0199999995529652,3.50999999046326,0.0099999997764825,47,1,305.0,1087.0,2148.0,9685.0
2873212765,2016-04-17,2524.0,1.70000004768372,1.70000004768372,0.0,0.0,0.349999994039536,1.3400000333786,0.0,0,8,160.0,1272.0,1529.0,2524.0
2873212765,2016-04-18,7762.0,5.23999977111816,5.23999977111816,0.0,0.0700000002980232,0.280000001192093,4.8899998664856,0.0,1,6,311.0,1122.0,1890.0,7762.0
2873212765,2016-04-19,7948.0,5.36999988555908,5.36999988555908,0.0,0.0,0.0,5.3600001335144,0.0,0,0,389.0,1051.0,1956.0,7948.0
2873212765,2016-04-20,9202.0,6.30000019073486,6.30000019073486,0.0,1.50999999046326,0.119999997317791,4.65999984741211,0.0099999997764825,22,5,378.0,1035.0,2094.0,9202.0
2873212765,2016-04-21,8859.0,5.98000001907349,5.98000001907349,0.0,0.129999995231628,0.370000004768372,5.46999979019165,0.0099999997764825,2,10,371.0,1057.0,1970.0,8859.0
2873212765,2016-04-22,7286.0,4.90000009536743,4.90000009536743,0.0,0.46000000834465,0.0,4.42000007629395,0.0199999995529652,46,0,366.0,1028.0,2241.0,7286.0
2873212765,2016-04-23,9317.0,6.34999990463257,6.34999990463257,0.0,2.08999991416931,0.230000004172325,4.01999998092651,0.0099999997764825,28,5,330.0,1077.0,2021.0,9317.0
2873212765,2016-04-24,6873.0,4.67999982833862,4.67999982833862,0.0,3.0,0.0599999986588955,1.62000000476837,0.0,46,1,190.0,1203.0,1898.0,6873.0
2873212765,2016-04-25,7373.0,4.94999980926514,4.94999980926514,0.0,0.0,0.0,4.94999980926514,0.0,0,0,359.0,1081.0,1907.0,7373.0
2873212765,2016-04-26,8242.0,5.53999996185303,5.53999996185303,0.0,0.119999997317791,0.180000007152557,5.23999977111816,0.0,2,5,309.0,1124.0,1882.0,8242.0
2873212765,2016-04-27,3516.0,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,46,0,197.0,1197.0,1966.0,3516.0
2873212765,2016-04-28,7913.0,5.40999984741211,5.40999984741211,0.0,2.16000008583069,0.340000003576279,2.91000008583069,0.0,28,7,213.0,1192.0,1835.0,7913.0
2873212765,2016-04-29,7365.0,4.94999980926514,4.94999980926514,0.0,1.36000001430511,1.4099999666214,2.1800000667572,0.0,20,23,206.0,1191.0,1780.0,7365.0
2873212765,2016-04-30,8452.0,5.67999982833862,5.67999982833862,0.0,0.330000013113022,1.08000004291534,4.26000022888184,0.0099999997764825,5,20,248.0,1167.0,1830.0,8452.0
2873212765,2016-05-01,7399.0,4.96999979019165,4.96999979019165,0.0,0.490000009536743,1.03999996185303,3.44000005722046,0.0,7,18,196.0,1219.0,1739.0,7399.0
2873212765,2016-05-02,7525.0,5.05999994277954,5.05999994277954,0.0,0.0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334.0,1099.0,1878.0,7525.0
2873212765,2016-05-03,7412.0,4.98000001907349,4.98000001907349,0.0,0.0599999986588955,0.25,4.65999984741211,0.0099999997764825,1,6,363.0,1070.0,1906.0,7412.0
2873212765,2016-05-04,8278.0,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55999994277954,0.0,0,0,420.0,1020.0,2015.0,8278.0
2873212765,2016-05-05,8314.0,5.6100001335144,5.6100001335144,0.0,0.779999971389771,0.800000011920929,4.03000020980835,0.0,13,23,311.0,1093.0,1971.0,8314.0
2873212765,2016-05-06,7063.0,4.75,4.75,0.0,0.0,0.119999997317791,4.6100001335144,0.0099999997764825,0,5,370.0,1065.0,1910.0,7063.0
2873212765,2016-05-07,4940.0,3.38000011444092,3.38000011444092,0.0,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75,11,52.0,1302.0,1897.0,4940.0
2873212765,2016-05-08,8168.0,5.53999996185303,5.53999996185303,0.0,2.90000009536743,0.0,2.64000010490417,0.0,46,0,326.0,1068.0,2096.0,8168.0
2873212765,2016-05-09,7726.0,5.19000005722046,5.19000005722046,0.0,0.0,0.0,5.19000005722046,0.0,0,0,345.0,1095.0,1906.0,7726.0
2873212765,2016-05-10,8275.0,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55000019073486,0.0099999997764825,0,0,373.0,1067.0,1962.0,8275.0
2873212765,2016-05-11,6440.0,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32000017166138,0.0099999997764825,0,0,319.0,1121.0,1826.0,6440.0
2873212765,2016-05-12,7566.0,5.1100001335144,5.1100001335144,0.0,0.0,0.0,5.1100001335144,0.0,0,0,268.0,720.0,1431.0,7566.0
3372868164,2016-04-12,4747.0,3.24000000953674,3.24000000953674,0.0,0.0,0.0,3.23000001907349,0.0099999997764825,0,0,280.0,1160.0,1788.0,4747.0
3372868164,2016-04-13,9715.0,6.63000011444092,6.63000011444092,0.0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371.0,1045.0,2093.0,9715.0
3372868164,2016-04-14,8844.0,6.03000020980835,6.03000020980835,0.0,0.340000003576279,1.02999997138977,4.65000009536743,0.0099999997764825,6,25,370.0,1039.0,2065.0,8844.0
3372868164,2016-04-15,7451.0,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.05999994277954,0.0199999995529652,0,0,335.0,1105.0,1908.0,7451.0
3372868164,2016-04-16,6905.0,4.73000001907349,4.73000001907349,0.0,0.0,0.0,4.69999980926514,0.0299999993294477,0,0,356.0,1084.0,1908.0,6905.0
3372868164,2016-04-17,8199.0,5.88000011444092,5.88000011444092,0.0,1.4099999666214,0.100000001490116,4.3600001335144,0.0099999997764825,11,2,322.0,1105.0,1964.0,8199.0
3372868164,2016-04-18,6798.0,4.6399998664856,4.6399998664856,0.0,1.08000004291534,0.200000002980232,3.34999990463257,0.0,20,7,343.0,1070.0,2014.0,6798.0
3372868164,2016-04-19,7711.0,5.26000022888184,5.26000022888184,0.0,0.0,0.0,5.23999977111816,0.0199999995529652,0,0,376.0,1064.0,1985.0,7711.0
3372868164,2016-04-20,4880.0,3.32999992370605,3.32999992370605,0.0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274.0,1148.0,1867.0,4880.0
3372868164,2016-04-21,8857.0,6.07000017166138,6.07000017166138,0.0,1.14999997615814,0.259999990463257,4.6399998664856,0.0099999997764825,18,9,376.0,1037.0,2124.0,8857.0
3372868164,2016-04-22,3843.0,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.60999989509583,0.0099999997764825,0,0,206.0,1234.0,1669.0,3843.0
3372868164,2016-04-23,7396.0,5.07000017166138,5.07000017166138,0.0,1.39999997615814,0.0799999982118607,3.57999992370605,0.0,20,2,303.0,1115.0,1995.0,7396.0
3372868164,2016-04-24,6731.0,4.59000015258789,4.59000015258789,0.0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292.0,1127.0,1921.0,6731.0
3372868164,2016-04-25,5995.0,4.09000015258789,4.09000015258789,0.0,0.0,0.0,4.09000015258789,0.0,0,0,416.0,1024.0,2010.0,5995.0
3372868164,2016-04-26,8283.0,5.78999996185303,5.78999996185303,0.0,1.85000002384186,0.0500000007450581,3.86999988555908,0.0099999997764825,22,2,333.0,1083.0,2057.0,8283.0
3372868164,2016-04-27,7904.0,5.42000007629395,5.42000007629395,0.0,1.58000004291534,0.629999995231628,3.19000005722046,0.0099999997764825,24,13,346.0,1057.0,2095.0,7904.0
3372868164,2016-04-28,5512.0,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,385.0,1055.0,1972.0,5512.0
3372868164,2016-04-29,9135.0,6.23000001907349,6.23000001907349,0.0,0.0,0.0,6.21999979019165,0.0099999997764825,0,0,402.0,1038.0,2044.0,9135.0
3372868164,2016-04-30,5250.0,3.57999992370605,3.57999992370605,0.0,1.05999994277954,0.0900000035762787,2.42000007629395,0.0099999997764825,17,4,300.0,1119.0,1946.0,5250.0
3372868164,2016-05-01,3077.0,2.09999990463257,2.09999990463257,0.0,0.0,0.0,2.08999991416931,0.0,0,0,172.0,842.0,1237.0,3077.0
3977333714,2016-04-12,8856.0,5.98000001907349,5.98000001907349,0.0,3.05999994277954,0.910000026226044,2.00999999046326,0.0,44,19,131.0,777.0,1450.0,8856.0
3977333714,2016-04-13,10035.0,6.71000003814697,6.71000003814697,0.0,2.02999997138977,2.13000011444092,2.54999995231628,0.0,31,46,153.0,754.0,1495.0,10035.0
3977333714,2016-04-14,7641.0,5.1100001335144,5.1100001335144,0.0,0.319999992847443,0.970000028610229,3.8199999332428,0.0,5,23,214.0,801.0,1433.0,7641.0
3977333714,2016-04-15,9010.0,6.05999994277954,6.05999994277954,0.0,1.04999995231628,1.75,3.25999999046326,0.0,15,42,183.0,644.0,1468.0,9010.0
3977333714,2016-04-16,13459.0,9.0,9.0,0.0,2.02999997138977,4.0,2.97000002861023,0.0,31,83,153.0,663.0,1625.0,13459.0
3977333714,2016-04-17,10415.0,6.96999979019165,6.96999979019165,0.0,0.699999988079071,2.34999990463257,3.92000007629395,0.0,11,58,205.0,600.0,1529.0,10415.0
3977333714,2016-04-18,11663.0,7.80000019073486,7.80000019073486,0.0,0.25,3.73000001907349,3.8199999332428,0.0,4,95,214.0,605.0,1584.0,11663.0
3977333714,2016-04-19,12414.0,8.77999973297119,8.77999973297119,0.0,2.24000000953674,2.45000004768372,3.96000003814697,0.0,19,67,221.0,738.0,1638.0,12414.0
3977333714,2016-04-20,11658.0,7.82999992370605,7.82999992370605,0.0,0.200000002980232,4.21999979019165,3.27999997138977,0.0,2,95,164.0,845.0,1554.0,11658.0
3977333714,2016-04-21,6093.0,4.07999992370605,4.07999992370605,0.0,0.0,0.0,4.05999994277954,0.0,0,0,242.0,712.0,1397.0,6093.0
3977333714,2016-04-22,8911.0,5.96000003814697,5.96000003814697,0.0,2.32999992370605,0.579999983310699,3.05999994277954,0.0,33,12,188.0,731.0,1481.0,8911.0
3977333714,2016-04-23,12058.0,8.06999969482422,8.06999969482422,0.0,0.0,4.21999979019165,3.84999990463257,0.0,0,92,252.0,724.0,1638.0,12058.0
3977333714,2016-04-24,14112.0,10.0,10.0,0.0,3.26999998092651,4.21999979019165,2.17000007629395,0.0,30,95,129.0,660.0,1655.0,14112.0
3977333714,2016-04-25,11177.0,8.47999954223633,8.47999954223633,0.0,5.61999988555908,0.430000007152557,2.41000008583069,0.0,50,9,133.0,781.0,1570.0,11177.0
3977333714,2016-04-26,11388.0,7.61999988555908,7.61999988555908,0.0,0.449999988079071,4.21999979019165,2.95000004768372,0.0,7,95,170.0,797.0,1551.0,11388.0
3977333714,2016-04-27,7193.0,5.03999996185303,5.03999996185303,0.0,0.0,0.419999986886978,4.61999988555908,0.0,0,10,176.0,714.0,1377.0,7193.0
3977333714,2016-04-28,7114.0,4.88000011444092,4.88000011444092,0.0,1.37000000476837,0.28999999165535,3.22000002861023,0.0,15,8,190.0,804.0,1407.0,7114.0
